Student ID,Course,Grade
305.0,Math,D
305.0,Science,C
305.0,History,F
305.0,English,A
305.0,Physical Education,B
306.0,Math,C
306.0,Science,C
306.0,History,D
306.0,English,D
306.0,Physical Education,B
307.0,Math,B
307.0,Science,B
307.0,History,D
307.0,English,F
307.0,Physical Education,D
308.0,Math,F
308.0,Science,D
308.0,History,A
308.0,English,C
308.0,Physical Education,A
309.0,Math,C
309.0,Science,D
309.0,History,F
309.0,English,F
309.0,Physical Education,D
310.0,Math,B
310.0,Science,A
310.0,History,D
310.0,English,A
310.0,Physical Education,F
311.0,Math,B
311.0,Science,A
311.0,History,D
311.0,English,A
311.0,Physical Education,F
312.0,Math,A
312.0,Science,F
312.0,History,B
312.0,English,C
312.0,Physical Education,A
313.0,Math,D
313.0,Science,A
313.0,History,A
313.0,English,B
313.0,Physical Education,B
314.0,Math,F
314.0,Science,D
314.0,History,C
314.0,English,C
314.0,Physical Education,F
315.0,Math,D
315.0,Science,C
315.0,History,B
315.0,English,B
315.0,Physical Education,B
316.0,Math,D
316.0,Science,F
316.0,History,A
316.0,English,A
316.0,Physical Education,A
317.0,Math,F
317.0,Science,C
317.0,History,D
317.0,English,A
317.0,Physical Education,A
318.0,Math,C
318.0,Science,F
318.0,History,B
318.0,English,B
318.0,Physical Education,D
319.0,Math,B
319.0,Science,D
319.0,History,A
319.0,English,C
319.0,Physical Education,A
320.0,Math,C
320.0,Science,F
320.0,History,B
320.0,English,F
320.0,Physical Education,F
321.0,Math,A
321.0,Science,F
321.0,History,F
321.0,English,B
321.0,Physical Education,A
322.0,Math,D
322.0,Science,D
322.0,History,A
322.0,English,A
322.0,Physical Education,C
323.0,Math,A
323.0,Science,A
323.0,History,D
323.0,English,D
323.0,Physical Education,D
324.0,Math,C
324.0,Science,A
324.0,History,F
324.0,English,C
324.0,Physical Education,D
325.0,Math,F
325.0,Science,D
325.0,History,C
325.0,English,F
325.0,Physical Education,C
326.0,Math,B
326.0,Science,D
326.0,History,C
326.0,English,C
326.0,Physical Education,C
327.0,Math,A
327.0,Science,B
327.0,History,C
327.0,English,D
327.0,Physical Education,C
328.0,Math,F
328.0,Science,B
328.0,History,B
328.0,English,A
328.0,Physical Education,C
329.0,Math,B
329.0,Science,F
329.0,History,F
329.0,English,D
329.0,Physical Education,A
330.0,Math,B
330.0,Science,B
330.0,History,B
330.0,English,D
330.0,Physical Education,A
331.0,Math,D
331.0,Science,B
331.0,History,B
331.0,English,D
331.0,Physical Education,D
332.0,Math,B
332.0,Science,F
332.0,History,F
332.0,English,D
332.0,Physical Education,D
333.0,Math,F
333.0,Science,D
333.0,History,C
333.0,English,B
333.0,Physical Education,F
334.0,Math,A
334.0,Science,F
334.0,History,D
334.0,English,F
334.0,Physical Education,C
335.0,Math,D
335.0,Science,C
335.0,History,A
335.0,English,F
335.0,Physical Education,D
336.0,Math,A
336.0,Science,C
336.0,History,B
336.0,English,A
336.0,Physical Education,C
337.0,Math,D
337.0,Science,A
337.0,History,B
337.0,English,A
337.0,Physical Education,D
,Math,F
338.0,Science,D
338.0,History,F
338.0,English,A
338.0,Physical Education,C
339.0,Math,A
339.0,Science,F
339.0,History,F
339.0,English,A
339.0,Physical Education,D
340.0,Math,B
340.0,Science,A
340.0,History,F
340.0,English,B
340.0,Physical Education,B
341.0,Math,D
341.0,Science,A
341.0,History,A
341.0,English,D
341.0,Physical Education,B
342.0,Math,F
342.0,Science,C
342.0,History,D
342.0,English,C
342.0,Physical Education,C
343.0,Math,D
343.0,Science,D
343.0,History,F
343.0,English,F
343.0,Physical Education,D
344.0,Math,C
344.0,Science,B
344.0,History,D
344.0,English,C
344.0,Physical Education,D
345.0,Math,D
345.0,Science,F
345.0,History,F
345.0,English,F
345.0,Physical Education,F
346.0,Math,C
346.0,Science,A
346.0,History,B
346.0,English,D
346.0,Physical Education,B
347.0,Math,F
347.0,Science,F
347.0,History,D
347.0,English,B
347.0,Physical Education,D
348.0,Math,A
348.0,Science,A
348.0,History,B
348.0,English,A
348.0,Physical Education,C
349.0,Math,F
349.0,Science,A
349.0,History,D
349.0,English,B
349.0,Physical Education,F
350.0,Math,A
350.0,Science,C
350.0,History,D
350.0,English,C
350.0,Physical Education,B
351.0,Math,F
351.0,Science,F
351.0,History,A
351.0,English,F
351.0,Physical Education,C
352.0,Math,F
352.0,Science,F
352.0,History,A
352.0,English,A
352.0,Physical Education,F
353.0,Math,B
353.0,Science,F
353.0,History,F
353.0,English,F
353.0,Physical Education,B
354.0,Math,C
354.0,Science,F
354.0,History,C
354.0,English,C
354.0,Physical Education,B
355.0,Math,F
355.0,Science,D
355.0,History,F
355.0,English,F
355.0,Physical Education,D
356.0,Math,F
356.0,Science,B
356.0,History,C
356.0,English,A
356.0,Physical Education,C
357.0,Math,C
357.0,Science,A
357.0,History,B
357.0,English,A
357.0,Physical Education,D
358.0,Math,A
358.0,Science,C
358.0,History,A
358.0,English,C
358.0,Physical Education,D
359.0,Math,C
359.0,Science,F
359.0,History,C
359.0,English,C
359.0,Physical Education,F
360.0,Math,A
360.0,Science,D
360.0,History,A
360.0,English,C
360.0,Physical Education,A
361.0,Math,D
361.0,Science,F
361.0,History,A
361.0,English,D
361.0,Physical Education,B
362.0,Math,B
362.0,Science,C
362.0,History,B
362.0,English,A
362.0,Physical Education,F
363.0,Math,A
363.0,Science,F
363.0,History,D
363.0,English,D
363.0,Physical Education,F
364.0,Math,D
364.0,Science,F
364.0,History,F
364.0,English,F
364.0,Physical Education,B
365.0,Math,D
365.0,Science,C
365.0,History,B
365.0,English,F
365.0,Physical Education,A
366.0,Math,D
366.0,Science,D
366.0,History,A
366.0,English,B
366.0,Physical Education,B
367.0,Math,A
367.0,Science,C
367.0,History,C
367.0,English,B
367.0,Physical Education,D
368.0,Math,F
368.0,Science,F
368.0,History,F
368.0,English,A
368.0,Physical Education,A
369.0,Math,C
369.0,Science,A
369.0,History,C
369.0,English,A
369.0,Physical Education,C
370.0,Math,B
370.0,Science,A
370.0,History,F
370.0,English,D
370.0,Physical Education,F
371.0,Math,B
371.0,Science,B
371.0,History,C
371.0,English,C
371.0,Physical Education,F
372.0,Math,F
372.0,Science,D
372.0,History,F
372.0,English,B
372.0,Physical Education,B
373.0,Math,F
373.0,Science,A
373.0,History,A
373.0,English,D
373.0,Physical Education,F
374.0,Math,F
374.0,Science,F
374.0,History,B
374.0,English,D
374.0,Physical Education,C
375.0,Math,A
375.0,Science,C
375.0,History,C
375.0,English,F
375.0,Physical Education,F
376.0,Math,B
376.0,Science,B
376.0,History,D
376.0,English,D
376.0,Physical Education,A
377.0,Math,C
377.0,Science,F
377.0,History,D
377.0,English,D
377.0,Physical Education,B
378.0,Math,F
378.0,Science,D
378.0,History,B
378.0,English,D
378.0,Physical Education,F
379.0,Math,D
379.0,Science,D
379.0,History,A
379.0,English,B
379.0,Physical Education,B
380.0,Math,B
380.0,Science,D
380.0,History,F
380.0,English,B
380.0,Physical Education,
381.0,Math,C
381.0,Science,A
381.0,History,B
381.0,English,B
381.0,Physical Education,D
382.0,Math,A
382.0,Science,D
382.0,History,C
382.0,English,B
382.0,Physical Education,C
383.0,Math,C
383.0,Science,A
383.0,History,A
383.0,English,A
383.0,Physical Education,D
384.0,Math,D
384.0,Science,A
384.0,History,B
384.0,English,D
384.0,Physical Education,A
385.0,Math,D
385.0,Science,A
385.0,History,F
385.0,English,A
385.0,Physical Education,F
386.0,Math,B
386.0,Science,F
386.0,History,F
386.0,English,A
386.0,Physical Education,C
387.0,Math,A
387.0,Science,F
387.0,History,D
387.0,English,B
387.0,Physical Education,C
388.0,Math,F
388.0,Science,F
388.0,History,F
388.0,English,B
388.0,Physical Education,B
389.0,Math,B
389.0,Science,D
389.0,History,F
389.0,English,F
389.0,Physical Education,D
390.0,Math,C
390.0,Science,F
390.0,History,D
390.0,English,F
390.0,Physical Education,B
391.0,Math,A
391.0,Science,C
391.0,History,A
391.0,English,C
391.0,Physical Education,C
392.0,Math,D
392.0,Science,F
392.0,History,D
392.0,English,B
392.0,Physical Education,F
393.0,Math,C
393.0,Science,C
393.0,History,D
393.0,English,C
393.0,Physical Education,C
394.0,Math,C
394.0,Science,F
394.0,History,B
394.0,English,C
394.0,Physical Education,B
395.0,Math,C
395.0,Science,F
395.0,History,A
395.0,English,F
395.0,Physical Education,C
396.0,Math,D
396.0,Science,B
396.0,History,D
396.0,English,F
396.0,Physical Education,D
397.0,Math,F
397.0,Science,F
397.0,History,B
397.0,English,B
397.0,Physical Education,D
398.0,Math,A
398.0,Science,B
398.0,History,B
398.0,English,A
398.0,Physical Education,A
399.0,Math,D
399.0,Science,A
399.0,History,B
399.0,English,C
399.0,Physical Education,C
400.0,Math,D
400.0,Science,B
400.0,History,D
400.0,English,C
400.0,Physical Education,D
401.0,Math,B
401.0,Science,C
401.0,History,A
401.0,English,C
401.0,Physical Education,D
402.0,Math,A
402.0,Science,D
402.0,History,C
402.0,English,C
402.0,Physical Education,C
403.0,Math,F
403.0,Science,C
403.0,History,A
403.0,English,A
403.0,Physical Education,B
404.0,Math,C
404.0,Science,C
404.0,History,D
404.0,English,F
404.0,Physical Education,B
405.0,Math,F
405.0,Science,C
405.0,History,B
405.0,English,A
405.0,Physical Education,B
406.0,Math,C
406.0,Science,F
406.0,History,B
406.0,English,F
406.0,Physical Education,C
407.0,Math,A
407.0,Science,C
407.0,History,D
407.0,English,A
407.0,Physical Education,B
408.0,Math,A
408.0,Science,A
408.0,History,F
408.0,English,B
408.0,Physical Education,D
409.0,Math,A
409.0,Science,A
409.0,History,D
409.0,English,B
409.0,Physical Education,D
410.0,Math,B
410.0,Science,B
410.0,History,C
410.0,English,C
410.0,Physical Education,C
411.0,Math,B
411.0,Science,C
411.0,History,A
411.0,English,D
411.0,Physical Education,D
412.0,Math,F
412.0,Science,A
412.0,History,C
412.0,English,B
412.0,Physical Education,D
413.0,Math,B
413.0,Science,D
413.0,History,D
413.0,English,B
413.0,Physical Education,B
414.0,Math,A
414.0,Science,A
414.0,History,F
414.0,English,C
414.0,Physical Education,C
415.0,Math,C
415.0,Science,C
415.0,History,F
415.0,English,C
415.0,Physical Education,A
416.0,Math,F
416.0,Science,B
416.0,History,F
416.0,English,D
416.0,Physical Education,D
417.0,Math,B
417.0,Science,F
417.0,History,F
417.0,English,B
417.0,Physical Education,B
418.0,Math,B
418.0,Science,F
418.0,History,B
418.0,English,B
418.0,Physical Education,C
419.0,Math,D
419.0,Science,D
419.0,History,C
419.0,English,B
419.0,Physical Education,A
420.0,Math,D
420.0,Science,A
420.0,History,C
420.0,English,D
420.0,Physical Education,D
421.0,Math,A
421.0,Science,F
421.0,History,C
421.0,English,A
421.0,Physical Education,F
422.0,Math,B
422.0,Science,B
422.0,History,B
422.0,English,C
422.0,Physical Education,F
423.0,Math,A
423.0,Science,D
423.0,History,D
423.0,English,A
423.0,Physical Education,C
424.0,Math,D
424.0,Science,D
424.0,History,F
424.0,English,F
424.0,Physical Education,B
425.0,Math,A
425.0,Science,B
425.0,History,F
425.0,English,D
425.0,Physical Education,A
426.0,Math,A
426.0,Science,D
426.0,History,D
426.0,English,D
426.0,Physical Education,B
427.0,Math,F
427.0,Science,F
427.0,History,F
427.0,English,A
427.0,Physical Education,B
428.0,Math,A
428.0,Science,A
428.0,History,D
428.0,English,C
428.0,Physical Education,A
429.0,Math,C
429.0,Science,B
429.0,History,A
429.0,English,B
429.0,Physical Education,F
430.0,Math,A
430.0,Science,C
430.0,History,C
430.0,English,F
430.0,Physical Education,A
431.0,Math,F
431.0,Science,F
431.0,History,C
431.0,English,A
431.0,Physical Education,D
432.0,Math,D
432.0,Science,D
432.0,History,C
432.0,English,C
432.0,Physical Education,C
433.0,Math,F
433.0,Science,A
433.0,History,D
433.0,English,F
433.0,Physical Education,B
434.0,Math,D
434.0,Science,B
434.0,History,F
434.0,English,F
434.0,Physical Education,C
435.0,Math,D
435.0,Science,A
435.0,History,B
435.0,English,C
435.0,Physical Education,C
436.0,Math,B
436.0,Science,C
436.0,History,B
436.0,English,F
436.0,Physical Education,A
437.0,Math,A
437.0,Science,C
437.0,History,F
437.0,English,F
437.0,Physical Education,D
438.0,Math,A
438.0,Science,A
438.0,History,C
438.0,English,D
438.0,Physical Education,F
439.0,Math,A
439.0,Science,F
439.0,History,D
439.0,English,C
439.0,Physical Education,C
440.0,Math,B
440.0,Science,A
440.0,History,A
440.0,English,C
440.0,Physical Education,D
441.0,Math,C
441.0,Science,C
441.0,History,D
441.0,English,D
441.0,Physical Education,D
442.0,Math,C
442.0,Science,A
442.0,History,A
442.0,English,B
442.0,Physical Education,C
443.0,Math,D
443.0,Science,C
443.0,History,A
443.0,English,D
443.0,Physical Education,F
444.0,Math,A
444.0,Science,B
444.0,History,B
444.0,English,A
444.0,Physical Education,C
445.0,Math,B
445.0,Science,A
445.0,History,A
445.0,English,F
445.0,Physical Education,F
446.0,Math,B
446.0,Science,B
446.0,History,A
446.0,English,C
446.0,Physical Education,F
447.0,Math,D
447.0,Science,D
447.0,History,A
447.0,English,A
447.0,Physical Education,F
448.0,Math,D
448.0,Science,C
448.0,History,C
448.0,English,D
448.0,Physical Education,B
449.0,Math,F
449.0,Science,F
449.0,History,C
449.0,English,C
449.0,Physical Education,F
450.0,Math,F
450.0,Science,B
450.0,History,F
450.0,English,D
450.0,Physical Education,A
451.0,Math,B
451.0,Science,B
451.0,History,A
451.0,English,A
451.0,Physical Education,A
452.0,Math,B
452.0,Science,A
452.0,History,D
452.0,English,D
452.0,Physical Education,B
453.0,Math,A
453.0,Science,C
453.0,History,B
453.0,English,D
453.0,Physical Education,B
454.0,Math,D
454.0,Science,D
454.0,History,F
454.0,English,C
454.0,Physical Education,A
455.0,Math,F
455.0,Science,B
455.0,History,F
455.0,English,B
455.0,Physical Education,A
456.0,Math,B
456.0,Science,C
456.0,History,D
456.0,English,F
456.0,Physical Education,C
457.0,Math,D
457.0,Science,C
457.0,History,B
457.0,English,B
457.0,Physical Education,C
458.0,Math,C
458.0,Science,C
458.0,History,D
458.0,English,F
458.0,Physical Education,C
459.0,Math,F
459.0,Science,A
459.0,History,B
459.0,English,B
459.0,Physical Education,C
460.0,Math,D
460.0,Science,F
460.0,History,A
460.0,English,C
460.0,Physical Education,C
461.0,Math,A
461.0,Science,A
461.0,History,F
461.0,English,B
461.0,Physical Education,A
462.0,Math,B
462.0,Science,A
462.0,History,C
462.0,English,F
462.0,Physical Education,A
463.0,Math,C
463.0,Science,B
463.0,History,A
463.0,English,D
463.0,Physical Education,D
464.0,Math,D
464.0,Science,D
464.0,History,D
464.0,English,F
464.0,Physical Education,B
465.0,Math,D
465.0,Science,B
465.0,History,A
465.0,English,F
465.0,Physical Education,A
466.0,Math,F
466.0,Science,D
466.0,History,A
466.0,English,C
466.0,Physical Education,A
467.0,Math,D
467.0,Science,F
467.0,History,A
467.0,English,F
467.0,Physical Education,B
468.0,Math,A
468.0,Science,B
468.0,History,C
468.0,English,C
468.0,Physical Education,C
469.0,Math,C
469.0,Science,C
469.0,History,A
469.0,English,D
469.0,Physical Education,F
470.0,Math,A
470.0,Science,A
470.0,History,C
470.0,English,B
470.0,Physical Education,F
471.0,Math,B
471.0,Science,B
471.0,History,D
471.0,English,C
471.0,Physical Education,F
472.0,Math,D
472.0,Science,C
472.0,History,D
472.0,English,D
472.0,Physical Education,A
473.0,Math,F
473.0,Science,F
473.0,History,D
473.0,English,F
473.0,Physical Education,C
474.0,Math,D
474.0,Science,A
474.0,History,D
474.0,English,F
474.0,Physical Education,F
475.0,Math,A
475.0,Science,F
475.0,History,F
475.0,English,C
475.0,Physical Education,F
476.0,Math,A
476.0,Science,A
476.0,History,F
476.0,English,A
476.0,Physical Education,F
477.0,Math,D
477.0,Science,D
477.0,History,C
477.0,English,D
477.0,Physical Education,C
478.0,Math,F
478.0,Science,A
478.0,History,F
478.0,English,C
478.0,Physical Education,F
479.0,Math,F
479.0,Science,C
479.0,History,A
479.0,English,D
479.0,Physical Education,C
480.0,Math,B
480.0,Science,A
480.0,History,A
480.0,English,C
480.0,Physical Education,F
481.0,Math,D
481.0,Science,C
481.0,History,B
481.0,English,F
481.0,Physical Education,F
482.0,Math,A
482.0,Science,D
482.0,History,C
482.0,English,C
482.0,Physical Education,F
483.0,Math,B
483.0,Science,D
483.0,History,C
483.0,English,C
483.0,Physical Education,D
484.0,Math,C
484.0,Science,F
484.0,History,F
484.0,English,F
484.0,Physical Education,D
485.0,Math,A
485.0,Science,C
485.0,History,F
485.0,English,B
485.0,Physical Education,A
486.0,Math,C
486.0,Science,F
486.0,History,F
486.0,English,A
486.0,Physical Education,D
487.0,Math,B
487.0,Science,F
487.0,History,B
,English,F
487.0,Physical Education,C
488.0,Math,F
488.0,Science,C
488.0,History,F
488.0,English,A
488.0,Physical Education,B
489.0,Math,D
489.0,Science,D
489.0,History,A
489.0,English,B
489.0,Physical Education,F
490.0,Math,B
490.0,Science,B
490.0,History,B
490.0,English,F
490.0,Physical Education,C
491.0,Math,A
491.0,Science,D
491.0,History,B
491.0,English,F
491.0,Physical Education,F
492.0,Math,B
492.0,Science,C
492.0,History,C
492.0,English,A
492.0,Physical Education,F
493.0,Math,D
493.0,Science,C
493.0,History,F
493.0,English,F
493.0,Physical Education,F
494.0,Math,D
494.0,Science,A
494.0,History,C
494.0,English,B
494.0,Physical Education,A
495.0,Math,B
495.0,Science,C
495.0,History,F
495.0,English,B
495.0,Physical Education,C
496.0,Math,F
496.0,Science,F
496.0,History,F
496.0,English,D
496.0,Physical Education,F
497.0,Math,C
497.0,Science,B
497.0,History,F
497.0,English,B
497.0,Physical Education,F
498.0,Math,B
498.0,Science,F
498.0,History,C
498.0,English,B
498.0,Physical Education,C
499.0,Math,C
499.0,Science,D
499.0,History,D
499.0,English,F
499.0,Physical Education,C
500.0,Math,C
500.0,Science,D
500.0,History,F
500.0,English,C
500.0,Physical Education,F
501.0,Math,C
501.0,Science,A
501.0,History,D
501.0,English,C
501.0,Physical Education,D
502.0,Math,A
502.0,Science,D
502.0,History,C
502.0,English,D
502.0,Physical Education,D
503.0,Math,C
503.0,Science,A
503.0,History,B
503.0,English,F
503.0,Physical Education,B
504.0,Math,A
504.0,Science,F
504.0,History,F
504.0,English,D
504.0,Physical Education,B
505.0,Math,A
505.0,Science,C
505.0,History,A
505.0,English,B
505.0,Physical Education,B
506.0,Math,A
506.0,Science,A
506.0,History,F
506.0,English,F
506.0,Physical Education,A
507.0,Math,C
507.0,Science,A
507.0,History,B
507.0,English,C
507.0,Physical Education,C
508.0,Math,A
508.0,Science,C
508.0,History,A
508.0,English,B
508.0,Physical Education,A
509.0,Math,C
509.0,Science,B
509.0,History,D
509.0,English,B
509.0,Physical Education,C
510.0,Math,D
510.0,Science,A
510.0,History,F
510.0,English,F
510.0,Physical Education,F
511.0,Math,A
511.0,Science,A
511.0,History,B
511.0,English,A
511.0,Physical Education,C
512.0,Math,B
512.0,Science,F
512.0,History,D
512.0,English,C
512.0,Physical Education,D
513.0,Math,A
513.0,Science,D
513.0,History,A
513.0,English,B
513.0,Physical Education,C
514.0,Math,C
514.0,Science,D
514.0,History,C
514.0,English,C
514.0,Physical Education,F
515.0,Math,C
515.0,Science,A
515.0,History,A
515.0,English,B
515.0,Physical Education,D
516.0,Math,C
516.0,Science,C
516.0,History,D
516.0,English,A
516.0,Physical Education,B
517.0,Math,A
517.0,Science,D
517.0,History,F
517.0,English,A
517.0,Physical Education,C
518.0,Math,B
518.0,Science,C
518.0,History,C
518.0,English,C
518.0,Physical Education,C
